id,song,hip hop,jazz,country,classical,festival,rock
1616,Public Enemy - Rebel Without A Pause,0.128368,0.013892,0.020338,0.000001,0.103044,0.054298
1617,Public Enemy - Can't Truss It,0.321518,0.038625,0.005451,0,0.077328,0.096603
1618,Public Enemy - Fight The Power,0.278231,0.095704,0.015458,0.000036,0.016826,0.195376
1619,Nick Drake - Here Come The Blues,0.002003,0.037597,0.03031,0.00002,0.072913,0.040208
1620,Justifide - Escape,0.014996,0.006833,0.005885,0,0.270692,0.265491
1621,Justifide - Pointing Fingers,0.004704,0.002603,0.007162,0,0.287973,0.514136
1622,Iron & Wine - Communion Cups And Someone's Coat,0.001415,0.020179,0.345025,0.000005,0.158246,0.008644
1623,Iron & Wine - Each Coming Night,0.005345,0.016113,0.164252,0.000001,0.235522,0.021881
1624,Iron & Wine - Faded From The Winter,0.000761,0.003914,0.317275,0.000006,0.207644,0.063766
1625,Generation J - Jesus Loves Me Medley,0.017585,0.004451,0.010517,0.006895,0.039208,0.001017
1626,Kill Memory Crash - Riyout,0.352123,0.019674,0.000594,0.000008,0.274257,0.185599
1627,Tim Hughes - Here I am to Worship,0.002542,0.003037,0.102327,0.000011,0.491901,0.141275
1628,Michael Burns - Into Nothing (Hamel's Last Time For 9 Mix),0.043544,0.609138,0.001908,0.000002,0.120995,0.214067
1629,Michael Burns - The Ambience,0.567337,0.025706,0.004464,0,0.260368,0.021991
1630,Joseph Arthur - Favorite Girl,0.006583,0.076201,0.054633,0.00015,0.324611,0.034173
1631,Rihanna - Shut Up And Drive,0.204321,0.001051,0.004502,0,0.319876,0.064489
1632,Rihanna - Break It Off,0.060383,0.033927,0.016682,0,0.121059,0.029207
1633,Rihanna - Don't Stop The Music,0.063267,0.001392,0.003826,0.000001,0.266537,0.018125
1634,Rihanna - Hate That I Love You,0.016097,0.011486,0.072687,0.000002,0.338748,0.033122
1635,Rihanna - Pon De Replay,0.224065,0.004849,0.005286,0.000001,0.204787,0.013497
1636,Rihanna - Umbrella,0.029525,0.024667,0.010134,0.000001,0.232097,0.059744
1637,Donald Byrd & Doug Watkins - If I Love Again,0.095208,0.768075,0.000133,0.013334,0.005258,0.026067
1638,Lauryn Hill - Can't Take My Eyes Off Of You,0.188817,0.016084,0.021533,0,0.119813,0.006779
1639,Lauryn Hill - Doo Wop (That Thing),0.302866,0.004304,0.017338,0.000003,0.084885,0.002529
1640,Lauryn Hill - Ex-Factor,0.076846,0.179745,0.005157,0.000001,0.122056,0.003635
1641,Lil Scrappy & Trillville - No Problem,0.567914,0.001689,0.002876,0.000003,0.06871,0.001094
1642,The Troggs - My Lady,0.00823,0.02522,0.103544,0.000006,0.410665,0.316256
1643,The Troggs - Wild Thing,0.015503,0.106234,0.02888,0.000016,0.305084,0.599524
1644,Tokyo Police Club - Citizens Of Tomorrow,0.018206,0.024294,0.024205,0,0.228808,0.138788
1645,Tokyo Police Club - Graves,0.0103,0.005512,0.034397,0,0.435612,0.249861
1646,Tokyo Police Club - In A Cave,0.006956,0.015558,0.050451,0,0.42618,0.38879
1647,Tokyo Police Club - Nature Of The Experiment,0.057367,0.007971,0.10826,0,0.328977,0.148138
1648,Tokyo Police Club - Be Good,0.16734,0.00961,0.054682,0,0.354635,0.088582
1649,Tokyo Police Club - Juno,0.043294,0.003059,0.016264,0,0.746604,0.154735
1650,Twilight 22 - Electric Kingdom,0.110333,0.080934,0.00309,0.000019,0.022198,0.022609
1651,Ambrosia - How Much I Feel,0.001413,0.04712,0.097489,0.000016,0.128314,0.076858
1652,Robin Guthrie & Harold Budd - Childhood Lost,0.000045,0.892139,0.017124,0.00335,0.000312,0.049759
1653,Jake Schepps - Bluff's Collar,0.001957,0.121883,0.034557,0.003514,0.126458,0.030323
1654,Jake Schepps - In The American West? Rocky Ford,0.002863,0.075363,0.013279,0.029079,0.076823,0.010072
1655,Jake Schepps - Origami,0.001743,0.040947,0.00755,0.004892,0.040129,0.002175
1656,Rose Cousins - One Love,0.000694,0.000373,0.276509,0.000324,0.312714,0.008295
1657,George Acosta - Silence (DJ Tiesto's In Search Of Sunrise Remix),0.02115,0.262887,0.002648,0,0.123816,0.067393
1658,George Acosta - Another Way (Club Mix),0.051304,0.144873,0.007112,0.000001,0.055841,0.085829
1659,George Acosta - Precious,0.018934,0.267823,0.007016,0.000013,0.082554,0.225222
1660,George Acosta - Save Me (Push Remix),0.007473,0.0134,0.006108,0,0.197373,0.025613
1661,George Acosta - The Storm,0.056607,0.043416,0.005676,0.000003,0.147453,0.197876
1662,George Acosta - Tranzy State Of Mind (Club Mix),0.056642,0.07145,0.010963,0.000001,0.066316,0.100471
1663,Gnarls Barkley - Crazy,0.052756,0.008379,0.009159,0,0.361148,0.08077
1664,Gnarls Barkley - Smiley Faces [Live On Later With Jools Holland],0.084792,0.009916,0.001588,0,0.256627,0.161569
1665,Grandmaster Flash & The Furious Five - Freedom,0.070351,0.015351,0.002389,0,0.174394,0.098977
1666,Grandmaster Flash & The Furious Five - Scorpio,0.1634,0.006921,0.014795,0.000001,0.034936,0.485843
1667,SubtractiveLAD - My Quadrant,0.01014,0.001486,0.178411,0.021811,0.01083,0.000065
1668,Brett Dennen - Ain't No Reason,0.028499,0.016064,0.150366,0.000002,0.42412,0.098693
1669,Brett Dennen - One Who Loves You The Most,0.025252,0.096331,0.012676,0.000001,0.255973,0.049921
1670,Brett Dennen - There Is So Much More,0.011017,0.0817,0.155082,0.000003,0.419099,0.152146
1671,Mr. Scruff - Chipmunk,0.769328,0.228298,0.001755,0,0.192045,0.034685
1672,Chino Espinoza -Los Duenos Del Son - Hector Lavoe Medley,0.006229,0.097852,0.001409,0,0.061605,0.039623
1673,Jimmy Forrest - By The River Sainte Marie,0.002478,0.825276,0.001247,0.029809,0.006007,0.082257
1674,Pamela Williams - Elixir,0.044867,0.04057,0.016167,0.000054,0.257313,0.011281
1675,Doc Watson - Liitle Orphan Girl (Live),0.000939,0.162499,0.01251,0.0018,0.007852,0.024736
1676,Doc Watson - Little Orphan Girl (Live),0.011497,0.026773,0.015677,0.016575,0.021845,0.031315
1677,Doc Watson - Billy In The Low Ground (Live),0.003153,0.271814,0.022275,0.011719,0.013961,0.068348
1678,Doc Watson - Jimmy's Texas Blues (Live),0.002608,0.13934,0.017658,0.000264,0.018338,0.004727
1679,Doc Watson - Little Sadie,0.002538,0.120433,0.394271,0.002705,0.032085,0.051173
1680,Doc Watson - Walk On Boy,0.005861,0.025246,0.023042,0.000215,0.086387,0.02227
1681,Doc Watson - Spike Driver Blues,0.002648,0.111023,0.020968,0.011559,0.013713,0.027233
1682,Doc Watson - Down In The Valley To Pray,0.000348,0.00953,0.094725,0.00034,0.00308,0.031025
1683,Doc Watson - Banks Of The Ohio (Live),0.000961,0.071609,0.032775,0.000992,0.030783,0.031081
1684,Doc Watson - Eastbound Train (Live),0.000675,0.091231,0.026851,0.001981,0.006771,0.039751
1685,Reno & Smiley - Charlotte Breakdown,0.003003,0.114426,0.227457,0.000114,0.127105,0.250462
1686,Reno & Smiley - I Saw Your Face In The Moon,0.003332,0.12531,0.125832,0.000043,0.240648,0.210843
1687,Filter - Hey Man Nice Shot,0.003119,0.393055,0.022839,0.000937,0.357655,0.857062
1688,Filter - Spent,0.022515,0.001089,0.003062,0.000014,0.253212,0.900983
1689,Filter - The Only Way (Is The Wrong Way),0.009272,0.083261,0.039954,0,0.256083,0.214467
1690,Filter - Welcome To The Fold,0.051018,0.050229,0.003929,0.000002,0.272877,0.264512
1691,Pee Wee Hunt & His Orchestra - Charleston,0.003301,0.612253,0.051194,0.003016,0.026995,0.25878
1692,Pee Wee Hunt & His Orchestra - Twelfth Street Rag,0.031056,0.166676,0.007563,0.000331,0.027378,0.038114
1693,Wire - Reuters,0.00067,0.036456,0.137959,0.024692,0.332143,0.482255
1694,"Fiorillo, Federigo - Concerto For Violin & Orchestra No 1 In F",0.003757,0.305098,0.039611,0.984845,0.000549,0.000397
1695,Robert Cray - Nothin' But A Woman,0.005197,0.018004,0.029864,0,0.30074,0.578068
1696,Charles Wright & The Watts 103rd Street Rhythm Band - Express Yourself,0.064087,0.112345,0.015228,0.002321,0.125852,0.198144
1697,Alter Bridge - Before Tomorrow Comes,0.001418,0.01211,0.047037,0,0.449881,0.198809
1698,Alter Bridge - Buried Alive,0.005554,0.008001,0.007512,0,0.301071,0.408044
1699,Alter Bridge - One By One,0.00069,0.061179,0.026919,0.000001,0.284525,0.453459
1700,Alter Bridge - Open Your Eyes,0.003808,0.022304,0.01654,0,0.253189,0.394709
1701,Tim Track - Panic Voice,0.670789,0.238388,0.001127,0,0.089135,0.065241
1702,Ronnie Earl & Duke Robillard - Lookin For Trouble,0.017381,0.020902,0.043663,0.000005,0.523114,0.324257
1703,Flatfoot 56 - Brotherhood,0.000139,0.057595,0.05049,0,0.101805,0.245315
1704,Robert Earl Keen - Feelin' Good Again (Live),0.010571,0.166365,0.237914,0,0.224004,0.017173
1705,Robert Earl Keen - Corpus Christi Bay,0.00386,0.040855,0.094122,0.000092,0.078934,0.109235
1706,Natasha Bedingfield - Pocketful Of Sunshine,0.00616,0.006021,0.044401,0.000046,0.172657,0.028411
1707,"Lee Ann Womack (Holiday) - Baby It's Cold Outside (feat. Harry Connick, Jr.)",0.046199,0.179518,0.082427,0.000001,0.225469,0.019642
1708,Lee Ann Womack (Holiday) - Let It Snow & Winter Wonderland,0.037363,0.107876,0.022022,0.000012,0.182896,0.005003
1709,Antonio Aguilar - Mi Ranchito,0.002963,0.059312,0.043258,0.008786,0.054569,0.004563
1710,Antonio Aguilar - Triste Recuerdo,0.006662,0.027055,0.064644,0.000003,0.152933,0.010154
1711,The Heavenly Music Association - Alain,0.001321,0.011453,0.05346,0.000001,0.45089,0.712871
1712,Z-Ro - Keep On (Chopped & Screwed),0.257757,0.020191,0.007937,0.000001,0.057825,0.055017
1713,Z-Ro - Mo City Don (Freestyle),0.576919,0.056092,0.000523,0.000002,0.009336,0.03677
1714,Junior Brown - Lookin' For Love,0.001774,0.03868,0.062132,0.000656,0.270478,0.485534
1715,Junior Brown - Freedome Machine,0.038315,0.08942,0.012159,0.000001,0.361968,0.11528
1716,Junior Brown - Broke Down South Of Dallas,0.004198,0.340997,0.083827,0.000039,0.085737,0.124238
1717,Junior Brown - Freeborn Man,0.003943,0.113223,0.020337,0.000003,0.043639,0.045686
1718,Junior Brown - Gotta Get Up Everymorning,0.005662,0.169471,0.359049,0.000033,0.146194,0.069185
1719,Junior Brown - Highway Patrol,0.007064,0.066605,0.070973,0.000047,0.195096,0.314099
1720,Junior Brown - I Hung It Up,0.014528,0.205268,0.018186,0.000008,0.159382,0.119006
1721,Junior Brown - My Wife Thinks Your Dead,0.005208,0.077561,0.076843,0.000284,0.055981,0.063919
1722,Junior Brown - Semi-Crazy,0.01063,0.089737,0.139519,0.000025,0.195137,0.167388
1723,Junior Brown - Where Has All the Money Gone?,0.001673,0.032709,0.264126,0.000006,0.343955,0.04316
1724,Junior Brown - You Didn't Have To Go All The Way,0.007824,0.149631,0.184395,0.000033,0.079992,0.102016
1725,The Pogues - The Band Played Waltzing Matilda,0.004558,0.008476,0.13648,0.000418,0.047475,0.037548
1726,Bond - Space,0.004788,0.057655,0.012623,0.000007,0.379604,0.265142
1727,Rachel Harrington - Shoeless Joe,0.002962,0.019987,0.647281,0.000008,0.220883,0.013704
1728,Eddie Fisher (Holiday) - My Favorite Things,0.002774,0.108109,0.011383,0.006649,0.076608,0.095981
1729,Charlie Lincoln - Depot Blues,0.004067,0.001098,0.002848,0.007557,0.012658,0.001644
1730,See You Next Tuesday - Forever On Deaf Ears,0.002326,0.013281,0.011067,0,0.089518,0.913411
1731,Cardenales De Nuevo Leon - Por Las Damas,0.019029,0.057653,0.090818,0,0.115168,0.002327
1732,Ascend - The Obelisk Of Kolob,0.017347,0.027348,0.033753,0.000347,0.742362,0.710403
1733,Cedar Walton Trio - I Mean You,0.014674,0.369564,0.00088,0.003398,0.010721,0.043302
1734,Lee Ann Womack - I Hope You Dance,0.002059,0.013481,0.100675,0.000019,0.40397,0.039195
1735,Lee Ann Womack - I'll Think Of A Reason Later,0.001296,0.028078,0.13131,0.000016,0.258022,0.158191
1736,Preston Reed - Ladies Night,0.002591,0.025,0.011803,0.00006,0.242698,0.07422
1737,Preston Reed - Love In The Old Country,0.001685,0.001928,0.002501,0.003141,0.040171,0.003496
1738,Preston Reed - Tractor Pull,0.0023,0.017925,0.026614,0.010613,0.186933,0.051651
1739,Nine Inch Nails - Big Man With A Gun,0.028498,0.004393,0.004283,0,0.168932,0.528901
1740,Nine Inch Nails - Heresy,0.064858,0.123749,0.005079,0,0.127541,0.603466
1741,Nine Inch Nails - Kinda I Want To,0.05647,0.007306,0.007527,0,0.055566,0.590639
1742,"Nine Inch Nails - No, You Don't",0.056678,0.003908,0.001714,0.000001,0.434046,0.64181
1743,Nine Inch Nails - Slipping Away,0.172829,0.000912,0.005218,0,0.719161,0.096526
1744,Nine Inch Nails - The Only Time,0.024628,0.012095,0.008419,0.000004,0.065213,0.437485
1745,Nine Inch Nails - Zero Sum (Stephen Morris & Gillian Gilbert Remix),0.021483,0.199015,0.001336,0.000002,0.328115,0.063266
1746,Nine Inch Nails - Closer,0.158046,0.023067,0.001144,0.000042,0.333048,0.084643
1747,Lutan Fyah - No More Suffering,0.051188,0.077579,0.023407,0.000029,0.137261,0.026653
1748,Tom Rush - Mole's Moan,0.002695,0.138581,0.02155,0.001195,0.003744,0.020369
1749,Explosions In The Sky - A Slow Dance,0.012282,0.00843,0.054399,0.164772,0.007794,0.092956
1750,Frank Foster - John R. And Garfield,0.004365,0.61568,0.002434,0.000005,0.014002,0.064281
1751,la sonora dinamita ? la sonora tropicana - Mi Cucu,0.022802,0.029965,0.020988,0,0.212347,0.043942
1752,Meg Hutchinson - Vanishing Points,0.020569,0.016559,0.171853,0.000004,0.543985,0.057796
1753,Roomful Of Blues (Holiday) - Have Yourself A Merry Little Christmas,0.003076,0.13885,0.019554,0.000152,0.104975,0.067172
1754,Todd Collins (Holiday) - Angels We Have Heard On High,0.000175,0.00722,0.001158,0.002272,0.007387,0.003936
1755,Todd Collins (Holiday) - Hailee's Moment,0.000941,0.000234,0.000674,0.000727,0.079884,0.001511
1756,Huracanes Del Norte - El Perro De Tu Marido,0.014507,0.006282,0.613005,0,0.189646,0.018657
1757,Huracanes Del Norte - Falsas Ilusiones,0.016516,0.015546,0.239748,0.000003,0.151688,0.014927
1758,Huracanes Del Norte - Nomas Por Tu Culpa,0.009549,0.069921,0.058182,0.000001,0.131732,0.005412
1759,"Lefty Frizzell - Saginaw, Michigan",0.002059,0.220698,0.069874,0.003237,0.081408,0.213109
1760,Lefty Frizzell - Always Late With Your Kisses,0.012928,0.053197,0.379653,0.000466,0.017956,0.020099
1761,Lefty Frizzell - My Rough And Rowdy Ways,0.017662,0.023255,0.370548,0.000142,0.014484,0.027982
1762,Lefty Frizzell - I Love You A Thousand Ways,0.01486,0.064231,0.458703,0.000789,0.025904,0.112035
1763,Tommy Flanagan Trio - Eclypso,0.052362,0.605685,0.000736,0.000029,0.037719,0.042604
1764,Tiamat - For Her Pleasure,0.001643,0.041371,0.012012,0.000012,0.339959,0.342033
1765,Kenny Clarke's Sextet - Oblique,0.031568,0.300037,0.013776,0.000639,0.046381,0.016012
1766,David Grisman & Tony Rice - Banks Of The Ohio,0.001363,0.011792,0.01772,0.006069,0.03261,0.001523
1767,David Grisman & Tony Rice - I Am A Pilgrim,0.000708,0.055298,0.009571,0.008603,0.036299,0.002718
1768,David Grisman & Tony Rice - Swing '42,0.010473,0.143368,0.010455,0.014209,0.016203,0.001432
1769,David Grisman & Tony Rice - The Prisoner's Waltz,0.002542,0.020646,0.00883,0.031248,0.012295,0.000884
1770,David Grisman & Tony Rice - Grandfather's Clock,0.000201,0.014084,0.027028,0.006457,0.016537,0.004597
1771,David Grisman & Tony Rice - Morning Sun,0.001994,0.058284,0.011629,0.064847,0.03654,0.00375
1772,David Grisman & Tony Rice - O Solo Mio,0.002065,0.092223,0.030305,0.08006,0.007937,0.000881
1773,David Grisman & Tony Rice - Song For Two Pamelas,0.001298,0.094678,0.004877,0.039776,0.008478,0.00042
1774,Howard Roberts - Watermelon Man,0.019847,0.138427,0.001757,0.038279,0.005155,0.002269
1775,Mar-Keys - Pop-Eye Rider,0.011888,0.025281,0.009697,0.000219,0.176792,0.192806
1776,Kate Nash - Habanera,0.024753,0.076324,0.045744,0.000001,0.233927,0.004466
1777,Kate Nash - Pumpkin Soup,0.016525,0.010498,0.042922,0,0.5528,0.142848
1778,Christina Aguilera (Holiday) - Have Yourself A Merry Little Christmas,0.005199,0.047289,0.008252,0.00001,0.028488,0.000709
1779,Christina Aguilera (Holiday) - The Christmas Song,0.001688,0.168815,0.006812,0.000261,0.043989,0.003108
1780,Christina Aguilera (Holiday) - This Christmas,0.012603,0.05871,0.024669,0.000003,0.097544,0.024944
1781,Goodie Mob - Soul Food,0.231991,0.100355,0.021774,0.000071,0.079693,0.039049
1782,Goodie Mob - The Day After,0.076561,0.231212,0.019448,0.00033,0.110344,0.120172
1783,The Dubs - Chapel Of Dreams,0.010146,0.027492,0.10626,0.000001,0.020837,0.128588
1784,Phil Wickham - Jesus Lord Of Heaven,0.003467,0.020728,0.051357,0.000003,0.200975,0.037708
1785,Phil Wickham - Spirit Fall,0.008288,0.041093,0.017501,0,0.445569,0.034698
1786,Markus Reuter - A Clue To Reality,0.000728,0.049303,0.605766,0.948839,0.000017,0.000178
1787,Markus Reuter - Read Aloud In Cold Blood,0.000185,0.008544,0.000234,0.133929,0.00698,0.008935
1788,Markus Reuter - The Increase Of Faith,0.000779,0.002413,0.002393,0.376037,0.005331,0.006671
1789,Ohio Players - Fire,0.012051,0.049694,0.011927,0.003071,0.093829,0.163055
1790,The Dirty Projectors - On The Beach,0.000853,0.003548,0.023416,0.007394,0.184213,0.045768
1791,The Dirty Projectors - Rise Above,0.001675,0.036022,0.048753,0.000122,0.138673,0.038117
1792,The Dirty Projectors - Since I Opened,0.000643,0.016273,0.013308,0.003596,0.33245,0.02613
1793,The Dirty Projectors - Time Birthed Spilled Blood,0.004076,0.030376,0.092101,0.000361,0.14941,0.003875
1794,Naama Hillman - Falling,0.00718,0.129764,0.047681,0.000005,0.510687,0.015907
1795,Seu Jorge - O Samba Tai,0.130176,0.217491,0.026413,0.000011,0.200332,0.027452
1796,Seu Jorge - Rebel Rebel,0.082555,0.040808,0.027945,0.000006,0.082406,0.016585
1797,Don Carlos & Golo - Tear Drops,0.101259,0.128588,0.008736,0.000181,0.05824,0.009691
1798,Paul Baloche - Your Name,0.001367,0.017344,0.046062,0,0.23487,0.054003
1799,Nate Dogg (Holiday) - Be Thankful,0.037769,0.246311,0.003707,0.00001,0.054563,0.035871
1800,Bassnectar - Creation Lullabye,0.254153,0.046678,0.001807,0.000008,0.105093,0.052382
1801,The Grinder - Man Into Space,0.128573,0.021026,0.002293,0.000002,0.080905,0.224482
1802,Jim Henry+Brooks Williams - Angie,0.000984,0.02873,0.038852,0.007448,0.01939,0.04229
1803,Jim Henry+Brooks Williams - Gender Bender,0.001705,0.035291,0.027402,0.00057,0.048819,0.081699
1804,Jim Henry+Brooks Williams - Malted Milk,0.000987,0.010776,0.019143,0.009017,0.019652,0.024714
1805,Jim Henry+Brooks Williams - On The Rollin' Sea,0.003768,0.040338,0.017092,0.021923,0.011675,0.026152
1806,El Lebrijano - Presidiarios Con Sus Caenas,0.001968,0.017847,0.026355,0.00014,0.069241,0.671977
1807,Keith Oxman - Serenity,0.001613,0.718915,0.002599,0.002149,0.048385,0.043913
1808,Sugarloaf - Green-Eyed Lady,0.012854,0.245883,0.008946,0.00016,0.137084,0.049293
1809,Marky Ramone - Blitzkrieg Bop,0.003792,0.073488,0.004253,0.000004,0.288151,0.849466
1810,Marky Ramone - Rockaway Beach,0.00878,0.034274,0.021386,0,0.344909,0.696155
1811,Jarabe De Palo - Agua,0.007316,0.168184,0.01058,0.000068,0.223274,0.024648
1812,Jarabe De Palo - Grita,0.001821,0.025964,0.271252,0.000021,0.314269,0.185061
1813,Sam Bush - Big Mon,0.001038,0.268585,0.013582,0.80395,0.002427,0.051399
1814,Sam Bush - Harbor Docks,0.007283,0.263489,0.057941,0.000116,0.074378,0.03011
1815,Sam Bush - Ozzie & Max,0.0009,0.002656,0.015731,0.219947,0.046411,0.005314
1816,Sam Bush - Sailin' Shoes,0.003932,0.013134,0.094634,0.031182,0.039656,0.017524
1817,Sam Bush - Song For Roy,0.000573,0.171452,0.237207,0.000376,0.206102,0.017372
1818,Sam Bush - Spooky Lane,0.000967,0.124385,0.130798,0.000566,0.122294,0.026211
1819,Sam Bush - Girl Of The North Country (live),0.00374,0.020965,0.083137,0.000567,0.147515,0.049762
1820,Sam Bush - Mr. Freddie,0.005388,0.119883,0.008002,0.001192,0.12148,0.058135
1821,Sam Bush - Same Ol' River (live),0.007477,0.261553,0.014811,0.000025,0.247602,0.071418
1822,Sam Bush - The Dolphin Dance,0.001597,0.071041,0.137409,0.000204,0.402933,0.066649
1823,Roger - I Want To Be Your Man,0.006527,0.008172,0.020848,0.000004,0.019813,0.03649
1824,Soulfly - Babylon,0.015734,0.018669,0.006702,0,0.120805,0.696328
1825,As One - Contours,0.418948,0.327312,0.000876,0,0.08279,0.053303
1826,As One - In The Arms Of You,0.000432,0.194839,0.015327,0.000033,0.05837,0.002812
1827,Clint Mansell & Kronos Quartet - Lux Aeterna,0.000038,0.002853,0.046414,0.0141,0.015887,0.021102
1828,Allure - Rejected,0.094564,0.010741,0.00466,0,0.018431,0.288306
1829,Wreckless Eric - Excuse Me,0.003701,0.118014,0.207698,0.000019,0.092306,0.08155
1830,Wreckless Eric - Whole Wide World,0.00534,0.014212,0.00973,0.151595,0.138887,0.673999
1831,Zion - Fantasma,0.039593,0.005035,0.003317,0.000004,0.150214,0.006777
1832,Zion - Zun Da Da,0.013491,0.148425,0.006876,0.000223,0.152092,0.020089
1833,Endre - Kallocain (Robert Nickson Remix),0.03536,0.101997,0.005127,0,0.042768,0.166761
1834,Avril Lavigne - Contagious,0.005985,0.008241,0.091279,0,0.513131,0.12604
1835,Avril Lavigne - I'm With You,0.006599,0.026679,0.125709,0.000028,0.504123,0.031362
1836,Avril Lavigne - Keep Holding On,0.000553,0.007517,0.076343,0,0.33015,0.160873
1837,Avril Lavigne - Nobody's Home,0.001259,0.002293,0.12202,0.000003,0.733859,0.351181
1838,Avril Lavigne - Sk8er Boi,0.055329,0.010183,0.010061,0,0.290326,0.125639
1839,Kalmah - Withering Away,0.007407,0.007317,0.007804,0,0.128548,0.733583
1840,2Pac (Tupac) - Against All Odds,0.595443,0.152269,0.004079,0,0.206999,0.055134
1841,2Pac (Tupac) - How Do U Want It,0.090799,0.06209,0.00873,0,0.149531,0.058722
1842,2Pac (Tupac) - Keep Ya Head Up,0.636294,0.030455,0.01955,0,0.120939,0.020608
1843,2Pac (Tupac) - Death Around The Corner,0.584521,0.145047,0.000922,0,0.231654,0.023668
1844,2Pac (Tupac) - All Eyez On Me,0.673087,0.011614,0.001657,0,0.070542,0.009777
1845,2Pac (Tupac) - Never Had A Friend Like Me,0.362296,0.018509,0.002797,0.000001,0.046973,0.008852
1846,Rilo Kiley - Breakin' Up,0.037548,0.012152,0.03881,0.000003,0.242462,0.007577
1847,Rilo Kiley - A Man ? Me ? Then Jim,0.012696,0.040542,0.064405,0.000001,0.563111,0.036684
1848,Gerry & The Pacemakers - See You In September,0.005774,0.120573,0.186065,0.000007,0.234314,0.351644
1849,Charanga La Tapa - Vamono's Pa'l Monte,0.012758,0.00065,0.016096,0.000002,0.240554,0.074795
1850,The Del McCoury Band - A Far Cry,0.002202,0.05988,0.262318,0.00066,0.14196,0.061557
1851,The Del McCoury Band - Dry My Tears And Move On,0.004633,0.01398,0.290404,0.000079,0.081672,0.033956
1852,The Del McCoury Band - I'm Afraid I Forgot The Feeling,0.005093,0.037498,0.217011,0.000186,0.09698,0.014262
1853,The Del McCoury Band - On The Lonesome Wind,0.005224,0.054776,0.1804,0.000586,0.076105,0.007676
1854,The Del McCoury Band - Asheville Turnaround,0.002328,0.03006,0.34206,0.000013,0.165063,0.057103
1855,The Del McCoury Band - Fire And The Flame,0.00307,0.034166,0.217139,0.000432,0.181262,0.041137
1856,Nas - Ether,0.35854,0.004114,0.004255,0,0.042279,0.005334
1857,Nas - Get Down,0.20278,0.08649,0.002336,0,0.303595,0.014147
1858,Nas - Nas Is Like,0.470954,0.004964,0.010344,0,0.179362,0.016886
1859,Nas - Street Dreams,0.522451,0.023653,0.005748,0.000004,0.114967,0.035078
1860,Nas - The Message,0.339599,0.016207,0.011388,0.000001,0.181737,0.019082
1861,Nas - Got Ur Self A...,0.395361,0.000807,0.005727,0,0.181177,0.013397
1862,Nas - Represent,0.28537,0.035575,0.007577,0.000003,0.054272,0.034922
1863,"The Dukes Of Dixieland - Sunrise, Sunset",0.011631,0.191001,0.011097,0.005872,0.01669,0.046548
1864,An Albatross - Death Rides A Brown Horse,0.138055,0.002199,0.024772,0,0.253992,0.407059
1865,Earl Scruggs - Flint Hill Special,0.000882,0.032594,0.192067,0.001303,0.074182,0.314284
1866,Earl Scruggs - Get In Line Brother,0.008098,0.030029,0.285287,0.000197,0.053895,0.158086
1867,Earl Scruggs - Stash It,0.001229,0.058328,0.128254,0.000699,0.092455,0.152999
